,Unnamed: 0,dateTime,deviceId,uid,pressure,temperature,humidity,lat,long,pm1_0,pm2_5,pm10
14433,14433,2020-10-26 05:40:19+05:30,00000000078e6811,4bb51b70-c72d-4bc0-82b9-5e138dfad082,986.252344,32.13,34.775391,28.569283,77.192665,123.0,200.0,214.0
14436,14436,2020-10-26 05:40:22+05:30,00000000078e6811,eea32830-9bba-4dcb-bd05-ece9ded3c576,986.241094,32.14,34.84082,28.569283,77.19236,121.0,198.0,214.0
14439,14439,2020-10-26 05:40:25+05:30,00000000078e6811,f5c16b1e-3699-4510-b194-068ebd2cfb45,986.227109,32.14,34.862305,28.569286,77.192032,122.0,196.0,213.0
14442,14442,2020-10-26 05:40:28+05:30,00000000078e6811,cfcb9d35-f837-4717-a12a-b696d2e6eee5,986.09125,32.15,34.84082,28.569304,77.19171899999998,122.0,194.0,211.0
14447,14447,2020-10-26 05:40:31+05:30,00000000078e6811,82585d12-65ac-4121-883d-821176eccbd9,985.947109,32.16,34.766602,28.569336,77.191399,123.0,194.0,206.0
14451,14451,2020-10-26 05:40:34+05:30,00000000078e6811,8dc604ea-6e2b-4178-b336-40caa5b1f611,985.833906,32.15,34.798828,28.569368,77.191086,123.0,193.0,208.0
14460,14460,2020-10-26 05:40:42+05:30,00000000078e6811,587da7bd-9919-43b9-a8b7-efab7a862777,985.553984,32.16,34.616211,28.569454,77.190315,122.0,194.0,211.0
14474,14474,2020-10-26 05:40:56+05:30,00000000078e6811,6db0f26f-2f7e-40a4-a9d3-3a3b1784f204,985.439531,32.12,34.570312,28.569588,77.188927,124.0,197.0,218.0
14476,14476,2020-10-26 05:40:59+05:30,00000000078e6811,661d57d0-cae5-40ec-b060-9ba62484867a,985.667969,32.19,34.53125,28.569633000000003,77.188583,125.0,201.0,223.0
14484,14484,2020-10-26 05:41:08+05:30,00000000078e6811,3c0f51a9-89cc-46ca-a648-b24ed3d91729,986.145781,32.2,34.597656,28.569775,77.18744699999998,129.0,207.0,230.0
14486,14486,2020-10-26 05:41:11+05:30,00000000078e6811,380f77d5-27ff-4642-87f1-073b47d13807,986.141719,32.19,34.500977,28.56982,77.18705,130.0,203.0,225.0
14491,14491,2020-10-26 05:41:14+05:30,00000000078e6811,1b8c1560-8515-4527-a357-1ff454f22315,986.097969,32.2,34.479492,28.569849,77.186676,129.0,199.0,217.0
14498,14498,2020-10-26 05:41:20+05:30,00000000078e6811,fac41022-74d4-4206-837d-75d71ad61e25,986.13,32.2,34.231445,28.569906,77.185989,127.0,195.0,215.0
14500,14500,2020-10-26 05:41:23+05:30,00000000078e6811,f79866f6-aa63-461d-97d2-7868e31687c9,986.117813,32.2,34.177734,28.569946,77.185654,124.0,191.0,213.0
14503,14503,2020-10-26 05:41:26+05:30,00000000078e6811,c56c936e-9966-4954-802d-3b2749fb10d4,986.100781,32.2,34.15625,28.569979,77.18531800000002,123.0,189.0,211.0
14506,14506,2020-10-26 05:41:29+05:30,00000000078e6811,24dd2840-1e4c-451a-a011-2343f2d39249,986.121719,32.2,34.145508,28.570015,77.18499,123.0,191.0,212.0
14510,14510,2020-10-26 05:41:32+05:30,00000000078e6811,9031f00b-cfae-4ff7-b190-05a1a3d5a4ac,986.07125,32.21,34.145508,28.570051,77.184685,123.0,195.0,217.0
14514,14514,2020-10-26 05:41:35+05:30,00000000078e6811,03d10d2e-35ce-4788-8f69-c1cb7021a155,986.118906,32.2,34.112305,28.570086,77.184395,123.0,194.0,215.0
14516,14516,2020-10-26 05:41:38+05:30,00000000078e6811,bf1ea1fb-1659-4d4d-b5e1-1af0f43a1e89,986.069844,32.21,34.146484,28.570108,77.184135,122.0,188.0,208.0
14519,14519,2020-10-26 05:41:41+05:30,00000000078e6811,24f22e41-6580-42ba-a38c-9f17681cd67a,986.055781,32.21,34.157227,28.570141,77.183891,121.0,187.0,205.0
14524,14524,2020-10-26 05:41:44+05:30,00000000078e6811,be339289-88fa-40df-b122-ff7ff8a810bd,985.980469,32.21,34.15625,28.570208,77.18364,125.0,194.0,218.0
14527,14527,2020-10-26 05:41:47+05:30,00000000078e6811,57fa5d69-c24c-4dac-bd48-593c89a5a8ae,986.030703,32.21,34.199219,28.570292,77.18338,122.0,189.0,211.0
14532,14532,2020-10-26 05:41:50+05:30,00000000078e6811,a9f538e1-27cd-4e23-bb12-76610e01e038,986.009688,32.21,34.134766,28.570381,77.18309,122.0,191.0,210.0
14534,14534,2020-10-26 05:41:53+05:30,00000000078e6811,ed6d33ce-a2e5-4740-a79f-664de6ff9d7c,985.954844,32.22,34.114258,28.570503,77.182816,122.0,190.0,210.0
14541,14541,2020-10-26 05:41:58+05:30,00000000078e6811,2a90e371-f407-4fa4-8f57-bb0c61b7d66d,985.926875,32.22,34.017578,28.57074,77.182335,123.0,189.0,209.0
14543,14543,2020-10-26 05:42:01+05:30,00000000078e6811,133eab84-3cad-4614-925b-93f57ed7322d,985.825156,32.21,34.103516,28.570887,77.182053,124.0,188.0,208.0
14547,14547,2020-10-26 05:42:04+05:30,00000000078e6811,aa6fd445-122a-4041-b1b6-88a82507c30d,985.816406,32.22,34.135742,28.57102,77.18177800000002,128.0,194.0,215.0
14549,14549,2020-10-26 05:42:07+05:30,00000000078e6811,be4ef0d3-09f5-45b0-b3c2-cb7f8450b0fe,985.784297,32.22,34.157227,28.571135,77.181511,123.0,189.0,209.0
14554,14554,2020-10-26 05:42:10+05:30,00000000078e6811,f76de01a-1261-4627-a71b-35914a17f747,985.741875,32.23,34.125977,28.571264000000006,77.181282,122.0,187.0,209.0
14560,14560,2020-10-26 05:42:16+05:30,00000000078e6811,4f97ff41-00b8-4a55-9f53-15c6bc2ab957,985.704062,32.23,34.09375,28.571484,77.18089300000003,119.0,185.0,209.0
14563,14563,2020-10-26 05:42:19+05:30,00000000078e6811,ef88f0e7-6759-499b-b32a-513ce1a02ee0,985.629063,32.23,34.103516,28.571619,77.180702,118.0,184.0,202.0
14567,14567,2020-10-26 05:42:22+05:30,00000000078e6811,00979888-3608-41c2-a09c-3cfd4a78f853,985.633203,32.23,34.211914,28.571756,77.180527,122.0,190.0,207.0
14572,14572,2020-10-26 05:42:25+05:30,00000000078e6811,a7322528-9f74-4b1c-990b-1b219473313d,985.552969,32.24,34.277344,28.571907,77.180328,121.0,187.0,203.0
14576,14576,2020-10-26 05:42:28+05:30,00000000078e6811,9a91e0a2-cdd7-41b6-ba9a-7b5334b248fe,985.551719,32.24,34.245117,28.572079,77.180153,120.0,187.0,204.0
14579,14579,2020-10-26 05:42:31+05:30,00000000078e6811,1fe0a6d1-0b62-4a68-9954-a47fa77046fb,985.543125,32.25,34.126953,28.572258,77.179955,118.0,185.0,201.0
14583,14583,2020-10-26 05:42:34+05:30,00000000078e6811,ed4dcf74-d589-4f00-abd1-5bd47165c9a9,985.410391,32.25,34.116211,28.57246,77.179764,117.0,182.0,200.0
14584,14584,2020-10-26 05:42:37+05:30,00000000078e6811,0720f96f-0023-4814-8fa3-b8dd08150862,985.473281,32.25,34.137695,28.572672,77.179581,119.0,182.0,201.0
14589,14589,2020-10-26 05:42:40+05:30,00000000078e6811,62479a56-90d0-4f77-98ff-2f535ffc2a2d,985.435156,32.25,34.148438,28.572893,77.17939799999998,116.0,178.0,195.0
14595,14595,2020-10-26 05:42:46+05:30,00000000078e6811,b9bde7d8-a918-404b-ae7f-347b912d7fb8,985.314844,32.26,34.149414,28.573353000000004,77.179039,114.0,183.0,202.0
14598,14598,2020-10-26 05:42:49+05:30,00000000078e6811,ee71f01f-2cdc-445e-8691-c944bccbef56,985.250469,32.26,34.170898,28.573568,77.178871,112.0,181.0,199.0
14603,14603,2020-10-26 05:42:52+05:30,00000000078e6811,718e0fa1-c3fe-470c-af5e-0c5775cd5f95,985.365156,32.26,34.203125,28.573799,77.17871099999998,112.0,176.0,196.0
14607,14607,2020-10-26 05:42:55+05:30,00000000078e6811,7f819ada-103a-434b-a068-343192b3911d,985.219375,32.27,34.257812,28.57406,77.178558,111.0,171.0,194.0
14612,14612,2020-10-26 05:42:58+05:30,00000000078e6811,9b7a0b54-e20c-4e9a-a56c-6240ec5804ed,985.407031,32.26,34.300781,28.574348,77.17845200000002,114.0,175.0,198.0
14614,14614,2020-10-26 05:43:01+05:30,00000000078e6811,d18eca6e-1c50-4500-9020-dfec00b7cd77,985.303281,32.27,34.257812,28.574614,77.178299,113.0,172.0,193.0
14619,14619,2020-10-26 05:43:04+05:30,00000000078e6811,87243ae0-ffdc-4e10-b375-4e426b464d65,985.303281,32.27,34.267578,28.574837,77.17813100000002,116.0,177.0,197.0
14624,14624,2020-10-26 05:43:07+05:30,00000000078e6811,a9da1b8f-3cbc-40c9-85ac-17a44eb36c4a,985.335312,32.27,34.24707,28.575045000000006,77.178001,114.0,179.0,200.0
14627,14627,2020-10-26 05:43:12+05:30,00000000078e6811,c237d27a-360b-4aec-bb83-a07671d284bc,985.318516,32.27,34.161133,28.57522,77.177872,111.0,176.0,194.0
14632,14632,2020-10-26 05:43:16+05:30,00000000078e6811,2dd6e6c6-ab79-4579-afb5-e5e72a1f48db,985.307188,32.28,34.140625,28.575264,77.177841,113.0,181.0,195.0
14635,14635,2020-10-26 05:43:19+05:30,00000000078e6811,1ca37cab-3197-4857-b0ee-c276fcb49cb3,985.328125,32.28,34.086914,28.575277000000003,77.17776500000002,112.0,181.0,196.0
14639,14639,2020-10-26 05:43:22+05:30,00000000078e6811,b5872ca5-8854-48ed-83f3-da555151c53d,985.275156,32.28,34.021484,28.575354,77.177719,115.0,185.0,195.0
14643,14643,2020-10-26 05:43:25+05:30,00000000078e6811,c2979110-bb32-4eb4-be02-d94c39e57262,985.131094,32.28,33.978516,28.575457,77.177643,116.0,188.0,198.0
14645,14645,2020-10-26 05:43:28+05:30,00000000078e6811,8efb856b-2cfb-4ce5-956e-2633c3f86ec8,985.263906,32.28,33.881836,28.575583,77.177536,117.0,188.0,201.0
14648,14648,2020-10-26 05:43:31+05:30,00000000078e6811,ef25a963-c642-4a1f-b66a-507d5f62f7f6,985.254141,32.28,33.924805,28.575756,77.177475,117.0,189.0,205.0
14651,14651,2020-10-26 05:43:34+05:30,00000000078e6811,1dd555f2-e134-42b9-9c0e-f78f8e5ec484,985.177187,32.28,33.989258,28.576006,77.177361,116.0,184.0,206.0
14657,14657,2020-10-26 05:43:37+05:30,00000000078e6811,745d7c21-4c81-4ba6-84ba-bf8d053c5e31,985.124063,32.23,34.007812,28.576265000000006,77.177216,118.0,184.0,204.0
14662,14662,2020-10-26 05:43:45+05:30,00000000078e6811,4ff7d047-0483-4f9d-8b5e-cf922142971e,984.872578,32.28,34.010742,28.576958,77.176826,118.0,186.0,206.0
14687,14687,2020-10-26 05:44:09+05:30,00000000078e6811,99539ba8-940f-4f5c-9fe0-7d466dbcaa1d,984.404219,32.28,34.086914,28.579058000000003,77.175667,113.0,184.0,210.0
14692,14692,2020-10-26 05:44:12+05:30,00000000078e6811,6c1cbe2b-3755-41aa-882d-e41d593e303b,984.538437,32.28,34.064453,28.579329,77.175499,113.0,185.0,211.0
14695,14695,2020-10-26 05:44:17+05:30,00000000078e6811,18f98ee0-e182-4e35-abf3-ba61aa36e079,984.695781,32.3,34.066406,28.57983,77.175201,114.0,183.0,200.0
14698,14698,2020-10-26 05:44:20+05:30,00000000078e6811,c79f1f19-f70a-4ac7-afdd-1aaed67b448d,984.830156,32.29,34.011719,28.580118,77.17504100000002,113.0,183.0,200.0
14704,14704,2020-10-26 05:44:23+05:30,00000000078e6811,53c1278a-fd6d-438d-80f9-e544a07916dd,984.902812,32.29,33.924805,28.58042,77.17488900000002,112.0,180.0,198.0
14714,14714,2020-10-26 05:44:34+05:30,00000000078e6811,30bab57b-5bbf-4778-ad34-232c9e4339b7,984.75875,32.3,33.904297,28.581661,77.17417900000002,115.0,177.0,199.0
14719,14719,2020-10-26 05:44:39+05:30,00000000078e6811,226160a2-1052-4e6c-b001-46953efeef99,984.801641,32.3,33.850586,28.581963,77.173996,117.0,176.0,195.0
14725,14725,2020-10-26 05:44:45+05:30,00000000078e6811,372da461-9b4b-46aa-b150-c6aa4b114c61,984.769844,32.3,33.732422,28.582479,77.173637,115.0,176.0,196.0
14729,14729,2020-10-26 05:44:48+05:30,00000000078e6811,a5a2ef31-9823-45f5-92c3-00986df8357d,984.756875,32.3,33.72168,28.582747,77.173477,114.0,176.0,194.0
14736,14736,2020-10-26 05:44:54+05:30,00000000078e6811,531ef569-bd9a-4970-aad5-d9b35483ae5c,984.687031,32.3,33.678711,28.583317,77.17313399999998,114.0,176.0,190.0
14738,14738,2020-10-26 05:44:57+05:30,00000000078e6811,add3816e-369a-4a30-a5d9-7b4dbd69ed94,984.585,32.3,33.625,28.58359,77.17298100000002,113.0,178.0,193.0
14743,14743,2020-10-26 05:45:00+05:30,00000000078e6811,df779ba7-62c0-44c5-8c42-410d8ad97062,984.58625,32.31,33.570312,28.583858000000006,77.17282900000002,114.0,180.0,196.0
14748,14748,2020-10-26 05:45:03+05:30,00000000078e6811,047827b7-2422-47b0-8674-fae341c6a7eb,984.551875,32.29,33.581055,28.584146,77.172661,116.0,177.0,193.0
14753,14753,2020-10-26 05:45:09+05:30,00000000078e6811,61729287-97cc-4c70-a24b-01c1b46ffad5,984.495469,32.31,33.505859,28.584648,77.172348,116.0,179.0,195.0
14755,14755,2020-10-26 05:45:12+05:30,00000000078e6811,31b2c5f1-9f56-440f-989a-d73d17d4c557,984.548516,32.31,33.506836,28.584846,77.172218,117.0,180.0,197.0
14758,14758,2020-10-26 05:45:15+05:30,00000000078e6811,749ae721-a11d-437a-b958-9c8a9fbc5903,984.477266,32.3,33.344727,28.584921,77.172188,117.0,184.0,203.0
14766,14766,2020-10-26 05:45:21+05:30,00000000078e6811,8079435c-982a-4373-b084-3d6e9188679c,984.355625,32.31,33.09668,28.584982,77.172195,121.0,192.0,213.0
14767,14767,2020-10-26 05:45:24+05:30,00000000078e6811,0fa04068-89b9-4550-975d-21bb665c2805,984.395937,32.27,32.900391,28.58503,77.172173,125.0,195.0,213.0
14770,14770,2020-10-26 05:45:27+05:30,00000000078e6811,bf962a3a-a999-4efb-af2e-8a70af451a48,984.460469,32.31,32.78418,28.585094,77.172165,125.0,199.0,216.0
14777,14777,2020-10-26 05:45:35+05:30,00000000078e6811,aa729f99-e207-4e06-9674-de8966cb280a,984.348594,32.31,32.266602,28.585306,77.17205,127.0,201.0,216.0
14781,14781,2020-10-26 05:45:38+05:30,00000000078e6811,286b185d-226c-4133-9f6c-c6442d21dfcb,984.355625,32.31,31.943359,28.585392,77.171951,126.0,194.0,215.0
14786,14786,2020-10-26 05:45:41+05:30,00000000078e6811,63ea1810-301a-4aaa-aab2-f2218cfb7aed,984.292734,32.31,31.932617,28.585453,77.171844,125.0,195.0,211.0
14788,14788,2020-10-26 05:45:44+05:30,00000000078e6811,ffd01787-b24b-411e-87e1-e4ce1391e8d2,984.228438,32.3,32.050781,28.585588,77.171761,125.0,193.0,213.0
14794,14794,2020-10-26 05:45:49+05:30,00000000078e6811,9a127f01-02a4-4446-bf11-e92e81b83376,984.194844,32.31,32.050781,28.585833,77.171585,123.0,198.0,217.0
14799,14799,2020-10-26 05:45:52+05:30,00000000078e6811,dacae69e-16c1-45c9-b208-3e38072923d5,984.113828,32.3,32.072266,28.585987,77.171471,123.0,196.0,219.0
14807,14807,2020-10-26 05:45:58+05:30,00000000078e6811,6497612a-81b1-45e9-8dbb-b73e9908f8f6,984.069062,32.31,32.115234,28.586308,77.171165,125.0,202.0,218.0
14813,14813,2020-10-26 05:46:01+05:30,00000000078e6811,7d13c31a-b23e-4404-a662-fd9b51d60e10,984.032812,32.3,32.202148,28.586519,77.170998,125.0,201.0,218.0
14826,14826,2020-10-26 05:46:10+05:30,00000000078e6811,07a43bb4-ac13-4316-b470-70e02a87524e,984.101172,32.31,32.073242,28.587324,77.17049399999998,129.0,206.0,217.0
14829,14829,2020-10-26 05:46:13+05:30,00000000078e6811,983fe57a-0bb5-4da5-bb16-3338e7d4fdb8,984.120625,32.32,32.030273,28.587568,77.170311,127.0,200.0,211.0
14833,14833,2020-10-26 05:46:16+05:30,00000000078e6811,88c7d065-00c6-48a3-a32b-fc93d85a0d78,984.053594,32.31,32.051758,28.587732,77.17012,127.0,199.0,211.0
14840,14840,2020-10-26 05:46:22+05:30,00000000078e6811,a6903f15-e65a-4f78-8fa3-9a252f386bf9,983.973906,32.32,31.944336,28.588278000000006,77.16976899999997,123.0,199.0,213.0
14843,14843,2020-10-26 05:46:25+05:30,00000000078e6811,e78fecde-986b-4d3e-b1c3-3f19ff8479b8,983.888125,32.32,31.987305,28.58857,77.169601,123.0,197.0,217.0
14848,14848,2020-10-26 05:46:28+05:30,00000000078e6811,cd153781-7de6-4346-bed7-a057cf5a7fa7,983.902109,32.32,31.96582,28.58885,77.169449,123.0,197.0,217.0
14850,14850,2020-10-26 05:46:31+05:30,00000000078e6811,0012c682-3ee5-4fb1-bf4b-c55cda15cb9d,983.805625,32.33,32.020508,28.589111,77.169258,123.0,197.0,223.0
14855,14855,2020-10-26 05:46:34+05:30,00000000078e6811,27cb9c40-cede-4448-84db-da38076981c1,983.837656,32.33,31.999023,28.589392,77.169014,120.0,195.0,220.0
14861,14861,2020-10-26 05:46:37+05:30,00000000078e6811,c6e3b574-62e3-4004-85f7-466692133266,983.782812,32.34,31.978516,28.589527,77.168869,125.0,203.0,227.0
14865,14865,2020-10-26 05:46:40+05:30,00000000078e6811,8aa4379c-abe3-4ee3-990e-911cf63ec971,983.754844,32.34,31.891602,28.589811,77.168678,122.0,199.0,217.0
14868,14868,2020-10-26 05:46:43+05:30,00000000078e6811,c8f2fa34-6c62-4866-92aa-55c612e688fd,983.737969,32.34,31.837891,28.59017,77.16851,120.0,200.0,217.0
14872,14872,2020-10-26 05:46:46+05:30,00000000078e6811,7a276c11-98d0-4b43-8503-74b2f9a8257a,983.867969,32.34,31.78418,28.590494,77.168373,123.0,201.0,225.0
14876,14876,2020-10-26 05:46:49+05:30,00000000078e6811,ba268031-4333-43f4-a9c3-96d515960f1c,983.867969,32.34,31.568359,28.590626,77.168236,123.0,198.0,223.0
14882,14882,2020-10-26 05:46:52+05:30,00000000078e6811,e410a33e-f8d2-4eee-bb8d-4c0969648c8c,983.845625,32.34,31.245117,28.590723,77.168182,126.0,201.0,226.0
14887,14887,2020-10-26 05:46:55+05:30,00000000078e6811,64fbf643-3593-40bd-829f-4c3fd7911d61,983.799375,32.35,31.223633000000003,28.590767,77.168182,127.0,199.0,223.0
14893,14893,2020-10-26 05:47:00+05:30,00000000078e6811,6072e4b2-34d9-4fac-8f1e-76b3b2217f90,983.749141,32.34,30.78125,28.59082,77.16810600000002,127.0,199.0,225.0
14904,14904,2020-10-26 05:47:06+05:30,00000000078e6811,0bfa9724-fb08-4fa3-be64-5790f8479dd4,983.784063,32.34,30.457031,28.591076,77.16793100000002,122.0,197.0,221.0
14908,14908,2020-10-26 05:47:09+05:30,00000000078e6811,758f7823-9f63-4804-ba19-84d11173a807,983.81625,32.34,30.522461,28.59123,77.167801,122.0,194.0,211.0
14911,14911,2020-10-26 05:47:12+05:30,00000000078e6811,26b2bc16-8f4e-41cd-a6aa-28a9a838d992,983.817734,32.34,30.467773,28.591488,77.167671,123.0,196.0,209.0
14914,14914,2020-10-26 05:47:15+05:30,00000000078e6811,fc479e51-6447-4238-9682-ffd190338103,983.948984,32.34,30.40332,28.591764,77.167564,123.0,194.0,207.0
14922,14922,2020-10-26 05:47:21+05:30,00000000078e6811,9a08ff26-9e20-465f-aca7-fca9f67dc477,984.053906,32.34,30.490234,28.592436,77.167351,128.0,203.0,219.0
14933,14933,2020-10-26 05:47:29+05:30,00000000078e6811,09421a5a-3bd8-454b-819d-9c5d118f3eec,983.870781,32.34,30.414062,28.593222,77.16699200000002,127.0,200.0,222.0
14942,14942,2020-10-26 05:47:35+05:30,00000000078e6811,96f24579-89d6-4aef-a033-925c0badc90a,983.904766,32.33,30.381836,28.593758,77.16667199999998,127.0,201.0,224.0
14947,14947,2020-10-26 05:47:38+05:30,00000000078e6811,be4ffdce-a91b-4f99-96ed-a8622d874cac,984.013438,32.34,30.478516,28.594038,77.166489,127.0,197.0,218.0
14958,14958,2020-10-26 05:47:47+05:30,00000000078e6811,54a4f491-409a-4abd-837b-19e84468b3aa,984.013438,32.34,29.97168,28.59487,77.16591600000002,126.0,196.0,213.0
14963,14963,2020-10-26 05:47:50+05:30,00000000078e6811,1ab403b2-8eb3-4faa-9c79-22516b4195c4,983.844609,32.29,29.893555,28.595125,77.165764,126.0,199.0,215.0
14967,14967,2020-10-26 05:47:53+05:30,00000000078e6811,f7433ef1-7c43-463c-ab4b-b14c96fb26e8,983.749688,32.33,29.831055,28.595369,77.165604,125.0,195.0,207.0
14975,14975,2020-10-26 05:48:01+05:30,00000000078e6811,be4d2280-a3ce-442c-a14f-d5afafd906b0,983.795938,32.32,29.733398,28.596155,77.16507,125.0,199.0,216.0
14990,14990,2020-10-26 05:48:11+05:30,00000000078e6811,3eb816c9-8685-460a-90b6-c604da413c69,984.0825,32.32,29.453125,28.597054,77.164474,125.0,204.0,225.0
14993,14993,2020-10-26 05:48:14+05:30,00000000078e6811,d4f1e5e9-fe2c-43be-af47-9dc21e653764,984.001797,32.32,29.376953000000004,28.59733,77.164276,125.0,201.0,227.0
14997,14997,2020-10-26 05:48:17+05:30,00000000078e6811,47dfba77-63a1-4474-8a8b-5b28492596fb,983.962656,32.31,29.333984,28.597595,77.16409300000002,126.0,204.0,225.0
15005,15005,2020-10-26 05:48:23+05:30,00000000078e6811,314e3ab7-e635-46ae-8ea2-dcdf2ef75eb9,983.795156,32.3,29.397461,28.598083000000006,77.163765,127.0,205.0,229.0
15009,15009,2020-10-26 05:48:26+05:30,00000000078e6811,c5b55b5f-c228-4b86-a976-e6838eddd371,983.668437,32.3,29.461914,28.598324,77.163574,126.0,208.0,230.0
15015,15015,2020-10-26 05:48:29+05:30,00000000078e6811,badc3c7a-2f69-4ad8-8b84-20322a703eb6,983.697813,32.29,29.44043,28.598547,77.163353,125.0,211.0,233.0
15023,15023,2020-10-26 05:48:35+05:30,00000000078e6811,234f208a-16af-4639-b44b-1a2c64dd35f8,983.836328,32.28,29.460938,28.599007,77.162842,129.0,213.0,237.0
15026,15026,2020-10-26 05:48:38+05:30,00000000078e6811,bb8c0629-38e4-4997-ba19-e648fdb1088c,983.924375,32.29,29.503906,28.599232,77.162575,129.0,213.0,235.0
15029,15029,2020-10-26 05:48:41+05:30,00000000078e6811,ec8e5368-7b3c-42e9-a760-5229386ff7cf,983.972344,32.28,29.47168,28.599447,77.1623,131.0,211.0,233.0
15032,15032,2020-10-26 05:48:44+05:30,00000000078e6811,2c78f02f-2d00-4aff-bb54-472c650679c1,984.025547,32.27,29.568359,28.599659000000006,77.16199499999998,129.0,211.0,234.0
15041,15041,2020-10-26 05:48:52+05:30,00000000078e6811,ace9a62d-bb2b-434c-a0a5-ca77a9e7d5a6,984.190938,32.26,29.588867,28.60022,77.161201,131.0,212.0,228.0
15045,15045,2020-10-26 05:48:55+05:30,00000000078e6811,399406ee-220c-4009-bae0-31a5c129cf46,984.240937,32.27,29.642578000000004,28.600428000000004,77.160896,133.0,211.0,226.0
15052,15052,2020-10-26 05:49:01+05:30,00000000078e6811,1fba0378-5f93-43fd-9844-25db6a5dcb57,984.264219,32.25,29.814453000000004,28.600874,77.160347,133.0,210.0,227.0
15056,15056,2020-10-26 05:49:04+05:30,00000000078e6811,47ad36f5-900f-4bb2-a516-ea35d2681d8c,984.428594,32.26,29.804688,28.601099,77.160065,131.0,206.0,222.0
15059,15059,2020-10-26 05:49:07+05:30,00000000078e6811,3bf54c5d-ba06-459c-a7fe-51faa42ca7fa,984.446875,32.25,29.879883000000003,28.601311,77.15979,133.0,207.0,224.0
15062,15062,2020-10-26 05:49:10+05:30,00000000078e6811,540c2f72-1967-49e9-94e8-94796a5a8272,984.500469,32.24,29.911133000000003,28.601526,77.1595,133.0,211.0,230.0
15065,15065,2020-10-26 05:49:15+05:30,00000000078e6811,0dd361d3-845a-4b86-803a-c965671abcf3,984.605312,32.24,30.051758000000003,28.6019,77.159035,137.0,221.0,236.0
15068,15068,2020-10-26 05:49:18+05:30,00000000078e6811,f424bd98-f2c7-4874-b89c-d365c6a1dedf,984.626328,32.24,30.169922,28.602116,77.15876,137.0,221.0,237.0
15074,15074,2020-10-26 05:49:21+05:30,00000000078e6811,7c3d10c4-2204-4b2e-ac6f-762c55a98772,984.686563,32.23,30.30957,28.602312,77.158463,137.0,223.0,239.0
15077,15077,2020-10-26 05:49:24+05:30,00000000078e6811,926e4bbc-101e-4d6b-b0b2-ee2611995e62,984.693281,32.2,30.458984,28.602514000000006,77.158173,137.0,220.0,236.0
15081,15081,2020-10-26 05:49:27+05:30,00000000078e6811,d0fc5a6e-e02a-42e7-b82f-04751105cdf7,984.766562,32.23,30.536133000000003,28.602726,77.157883,136.0,223.0,239.0
15086,15086,2020-10-26 05:49:30+05:30,00000000078e6811,2b22ba1a-3917-437f-af6d-3b1073b85034,984.789062,32.22,30.600586,28.602905,77.157608,137.0,220.0,235.0
15090,15090,2020-10-26 05:49:35+05:30,00000000078e6811,ae13fb13-0be0-4bb0-b44e-dafc218df9b6,984.933437,32.21,30.708008000000003,28.603239,77.157143,138.0,221.0,239.0
15097,15097,2020-10-26 05:49:41+05:30,00000000078e6811,8f02a319-490d-4461-a099-c36d66c0d7ce,985.042656,32.2,30.728516,28.603548,77.15654,136.0,217.0,239.0
15100,15100,2020-10-26 05:49:44+05:30,00000000078e6811,3f855e6b-5d51-4cb1-a4eb-434eefe2a426,985.023516,32.19,30.782227,28.603678,77.156212,136.0,218.0,241.0
15109,15109,2020-10-26 05:49:53+05:30,00000000078e6811,fc291a39-277e-41b9-a8fe-20084473aa1b,985.06875,32.18,30.899414,28.603903000000006,77.15519,140.0,222.0,246.0
15116,15116,2020-10-26 05:49:58+05:30,00000000078e6811,9f077ca0-19e1-47f8-8a91-8ec242e6f2f1,985.112188,32.17,31.039062,28.604029,77.15451800000002,140.0,219.0,244.0
15120,15120,2020-10-26 05:50:02+05:30,00000000078e6811,e55d34f7-6049-4226-b44c-00bc1bb4e743,985.127656,32.16,31.092773,28.604086,77.154205,140.0,218.0,243.0
15124,15124,2020-10-26 05:50:05+05:30,00000000078e6811,58eb3720-21d2-4d1b-94f7-fb623be90812,985.150469,32.16,31.200195,28.604166,77.153915,138.0,214.0,243.0
15131,15131,2020-10-26 05:50:11+05:30,00000000078e6811,aef688ad-97f2-4542-a46c-26850c3dd98a,985.212031,32.15,31.307617,28.604288,77.153305,136.0,212.0,234.0
15133,15133,2020-10-26 05:50:14+05:30,00000000078e6811,91f8b844-043e-4414-bbb1-e2b119a063b6,985.167812,32.14,31.328125,28.604349,77.152985,136.0,213.0,234.0
15138,15138,2020-10-26 05:50:17+05:30,00000000078e6811,f9ca18a6-4ab2-4dec-8117-350d3c18a27e,985.220859,32.14,31.338867,28.604435,77.152672,135.0,207.0,224.0
15146,15146,2020-10-26 05:50:23+05:30,00000000078e6811,ea5c1280-8e45-47f8-a7c2-c9dc7195cb84,985.33,32.13,31.467773,28.604532,77.152046,133.0,203.0,220.0
15148,15148,2020-10-26 05:50:26+05:30,00000000078e6811,3560e9fe-1dba-462e-90ad-d00ad29b03d4,985.360781,32.13,31.510742,28.604589,77.151726,141.0,211.0,230.0
15154,15154,2020-10-26 05:50:31+05:30,00000000078e6811,0c3b2038-0aa3-40a4-8e0c-788a421ca416,985.44875,32.13,31.694336,28.604687,77.151161,136.0,206.0,221.0
