,Unnamed: 0,dateTime,deviceId,uid,pressure,temperature,humidity,lat,long,pm1_0,pm2_5,pm10
24588,24588,2020-10-27 08:16:08+05:30,00000000078e6811,dc2c0e7f-02df-40a2-9e98-ea834e4268d7,989.013125,33.59,27.067383000000003,28.493921000000004,77.303169,155.0,255.0,280.0
24596,24596,2020-10-27 08:16:21+05:30,00000000078e6811,df98d09e-065c-4aa9-9dad-ee37a317211c,988.951563,33.58,26.979492,28.493908,77.303154,153.0,250.0,279.0
24599,24599,2020-10-27 08:16:24+05:30,00000000078e6811,c79413d4-ebc5-4b5f-b753-3863019dfd65,989.048437,33.62,26.960938,28.493904,77.303154,149.0,248.0,277.0
24600,24600,2020-10-27 08:16:27+05:30,00000000078e6811,ec0bbcfc-978d-4dd8-bcee-9eace42106c6,989.055,33.63,26.97168,28.493917,77.303169,150.0,246.0,281.0
24603,24603,2020-10-27 08:16:32+05:30,00000000078e6811,cfb36b6a-436d-4676-9782-377c6267bbc5,989.024141,33.64,26.917969,28.493914,77.303169,147.0,240.0,275.0
24608,24608,2020-10-27 08:16:37+05:30,00000000078e6811,39dd1ab1-4ff2-494c-8a11-2ec299d3cdf4,989.043281,33.64,26.864258000000003,28.493914,77.303154,144.0,237.0,268.0
24616,24616,2020-10-27 08:16:52+05:30,00000000078e6811,310fbacc-7e48-46c5-8041-dbc188ad2253,989.015937,33.67,26.800781,28.493954,77.303154,144.0,246.0,270.0
24619,24619,2020-10-27 08:16:57+05:30,00000000078e6811,cd602af7-1fa3-4b5b-aae7-c9a65ad341c6,989.039375,33.68,26.8125,28.493954,77.303154,143.0,244.0,261.0
24622,24622,2020-10-27 08:17:02+05:30,00000000078e6811,c4ea95a6-5593-449c-a7c8-62451ba41ca4,988.98875,33.69,26.769531,28.493958000000006,77.303154,146.0,245.0,268.0
24626,24626,2020-10-27 08:17:10+05:30,00000000078e6811,940680cf-1b1c-4faa-919e-82bc4f8b946d,989.039688,33.71,26.770508000000003,28.493946,77.303146,148.0,245.0,274.0
24629,24629,2020-10-27 08:17:17+05:30,00000000078e6811,48f60767-be41-46ff-a754-5a12ba96a8c4,989.010156,33.72,26.760742,28.49394,77.303146,150.0,245.0,270.0
24633,24633,2020-10-27 08:17:27+05:30,00000000078e6811,944276e9-6e2e-406d-a016-58982b95e43a,989.001094,33.74,26.708008000000003,28.493914,77.303146,152.0,253.0,277.0
24638,24638,2020-10-27 08:17:38+05:30,00000000078e6811,d777d9c3-dbba-4aef-9a2c-5d3046a94195,988.990312,33.77,26.600586,28.493885,77.303169,147.0,252.0,278.0
24641,24641,2020-10-27 08:17:42+05:30,00000000078e6811,0799d20c-4683-425c-87eb-64342c4f2dee,989.026641,33.77,26.611328000000004,28.493893,77.303177,147.0,254.0,283.0
24644,24644,2020-10-27 08:17:50+05:30,00000000078e6811,171759e0-59a9-4d2f-a222-861d16035cc3,988.993906,33.78,26.623047,28.49394,77.30319200000002,144.0,246.0,275.0
24649,24649,2020-10-27 08:17:58+05:30,00000000078e6811,9c080c58-bba1-4de2-9907-4ad2ad9da0df,989.039609,33.8,26.581055,28.493958000000006,77.3032,150.0,250.0,283.0
24656,24656,2020-10-27 08:18:15+05:30,00000000078e6811,9b57b838-22fd-47dd-b486-8cc70bd26afe,989.023125,33.83,26.485352,28.49395,77.3032,144.0,238.0,262.0
24658,24658,2020-10-27 08:18:18+05:30,00000000078e6811,d8c5c4d6-e61a-4916-8cf3-5f9d23c4c9ad,989.030078,33.83,26.463867,28.493946,77.303207,147.0,249.0,267.0
24663,24663,2020-10-27 08:18:26+05:30,00000000078e6811,2ab2f096-7c58-40ec-9664-4347cf391e08,989.034063,33.85,26.442383000000003,28.493965000000006,77.30323,143.0,240.0,258.0
24664,24664,2020-10-27 08:18:29+05:30,00000000078e6811,3961c45f-0438-4caa-a4e6-f57ef5145fb3,989.01125,33.85,26.432617,28.49395,77.30323800000002,147.0,243.0,262.0
24666,24666,2020-10-27 08:18:32+05:30,00000000078e6811,cc5b3c7e-37e6-4fa4-85cd-987dd70b70b1,989.05375,33.84,26.431641,28.493946,77.303246,145.0,240.0,267.0
24670,24670,2020-10-27 08:18:37+05:30,00000000078e6811,9f63bfa5-261c-4c9b-a85e-929ffd2ab402,989.030781,33.86,26.432617,28.49394,77.30323800000002,147.0,243.0,272.0
24672,24672,2020-10-27 08:18:45+05:30,00000000078e6811,2a9fcac7-3e1d-4a8b-8080-a820a113bd10,989.05125,33.87,26.412109,28.493896000000003,77.303177,150.0,239.0,262.0
24674,24674,2020-10-27 08:18:50+05:30,00000000078e6811,54ef2b50-6af7-4411-8854-fce676b97f92,989.0325,33.88,26.401367,28.493889000000006,77.303185,149.0,242.0,268.0
24677,24677,2020-10-27 08:18:56+05:30,00000000078e6811,c7fbbb21-83b1-4e2b-b48a-c7c95e8b7586,989.064531,33.9,26.370117,28.493872,77.303169,148.0,243.0,269.0
24682,24682,2020-10-27 08:19:06+05:30,00000000078e6811,d394e6e3-8f9e-4d61-80da-f8e79295507f,989.089219,33.91,26.338867,28.493904,77.303177,147.0,244.0,261.0
24685,24685,2020-10-27 08:19:11+05:30,00000000078e6811,751dc653-8aaf-4aab-946e-d8b128ff5ccd,988.586484,33.65,26.3125,28.493914,77.303185,145.0,238.0,255.0
24687,24687,2020-10-27 08:19:16+05:30,00000000078e6811,c8df7b9f-1e37-47f1-874b-897463fef35a,989.031484,33.93,26.286133000000003,28.493925,77.303207,146.0,236.0,255.0
24690,24690,2020-10-27 08:19:20+05:30,00000000078e6811,fa4865e6-0b09-49d8-a83d-690d524e7ba6,989.031484,33.93,26.274414,28.493933,77.303223,147.0,238.0,263.0
24692,24692,2020-10-27 08:19:25+05:30,00000000078e6811,adc166c4-33ae-4cdd-afb0-345ae58a83cc,989.023984,33.95,26.243164,28.493925,77.30321500000002,149.0,240.0,267.0
24695,24695,2020-10-27 08:19:28+05:30,00000000078e6811,28af4682-89cd-4c32-bb7e-090567a299fd,989.014063,33.95,26.253906,28.493921000000004,77.30321500000002,149.0,244.0,269.0
24696,24696,2020-10-27 08:19:33+05:30,00000000078e6811,d205d2e2-c62f-4b57-87ac-b7631b79a8c5,989.047344,33.96,26.253906,28.493937,77.30321500000002,149.0,246.0,266.0
24710,24710,2020-10-27 08:19:59+05:30,00000000078e6811,d4906594-a450-4961-b247-0c9f8f235953,989.039062,33.99,26.126953,28.493914,77.303223,150.0,241.0,263.0
24722,24722,2020-10-27 08:20:21+05:30,00000000078e6811,0b920bb8-1c74-4e96-89ac-7dcb4e6a089b,989.046172,34.04,26.041992,28.493921000000004,77.30323,146.0,243.0,276.0
24726,24726,2020-10-27 08:20:27+05:30,00000000078e6811,b1198bdd-cb20-412e-925c-6001be6de8f0,989.019219,34.04,26.041992,28.493904,77.30323800000002,146.0,238.0,266.0
24730,24730,2020-10-27 08:20:32+05:30,00000000078e6811,1216723f-9135-46ff-9044-0e22a8911fd1,989.089062,34.05,26.042969,28.4939,77.303253,144.0,237.0,265.0
24735,24735,2020-10-27 08:20:38+05:30,00000000078e6811,f86f4e78-563a-4993-ba7e-4703dff326f5,989.060469,34.07,26.022461,28.493908,77.303253,148.0,242.0,268.0
24737,24737,2020-10-27 08:20:41+05:30,00000000078e6811,306462dc-9f37-4054-9786-a002eb884541,989.038125,34.06,26.064453,28.4939,77.30326099999998,147.0,242.0,272.0
24738,24738,2020-10-27 08:20:44+05:30,00000000078e6811,2042696f-f34a-4462-b52a-15ccdf7fda73,989.011094,34.04,26.052734,28.493908,77.303246,146.0,243.0,275.0
24741,24741,2020-10-27 08:20:47+05:30,00000000078e6811,b8ab1c39-d6d5-43af-8443-b7b797ccc3e0,989.044688,34.07,26.022461,28.493904,77.303246,145.0,246.0,273.0
24743,24743,2020-10-27 08:20:53+05:30,00000000078e6811,41ca11d4-4046-4fcf-b628-b82dc4849ec1,989.071172,34.08,25.979492,28.493921000000004,77.30323,144.0,240.0,277.0
24748,24748,2020-10-27 08:20:59+05:30,00000000078e6811,29a23d71-a0a3-4854-abea-90d8673fbfeb,989.075312,34.08,25.96875,28.49394,77.303223,145.0,239.0,269.0
24751,24751,2020-10-27 08:21:02+05:30,00000000078e6811,4767e862-211f-4611-b90e-549e9ffbac95,989.098672,34.09,25.969727,28.493946,77.303223,143.0,239.0,268.0
24754,24754,2020-10-27 08:21:05+05:30,00000000078e6811,d4daad5d-d5a3-47c9-8a53-b120e0192851,989.072031,34.1,25.915039,28.493946,77.30323,141.0,238.0,261.0
24759,24759,2020-10-27 08:21:13+05:30,00000000078e6811,6359f5bb-8b30-4de7-8e02-4c93bd00055d,989.089687,34.11,25.916016,28.493933,77.30321500000002,144.0,234.0,261.0
24769,24769,2020-10-27 08:21:24+05:30,00000000078e6811,692a69e5-2f1f-4f24-a15b-6bb8e68f5662,989.086719,34.12,25.916016,28.493925,77.303207,149.0,240.0,267.0
24771,24771,2020-10-27 08:21:27+05:30,00000000078e6811,422f4535-92ed-4499-9eb8-4559f8e95bcd,989.074062,34.12,25.894531,28.493917,77.303223,149.0,241.0,273.0
24774,24774,2020-10-27 08:21:32+05:30,00000000078e6811,dc8b19c7-c720-456f-bd30-adf5424eeefd,989.065234,34.13,25.895508,28.493946,77.303223,147.0,243.0,274.0
24776,24776,2020-10-27 08:21:35+05:30,00000000078e6811,aa5a846c-190f-41c9-beef-a41ed62c0d0c,989.048359,34.13,25.862305,28.49394,77.303223,147.0,245.0,273.0
24778,24778,2020-10-27 08:21:40+05:30,00000000078e6811,b451f734-e138-48b9-8b82-2fd9c437fa0e,989.056719,34.14,25.884766,28.493961,77.30321500000002,147.0,243.0,269.0
24782,24782,2020-10-27 08:21:47+05:30,00000000078e6811,7a622626-a1d5-49c8-a435-6dd401d4b92f,989.033828,34.14,25.895508,28.494007,77.3032,144.0,239.0,261.0
24783,24783,2020-10-27 08:21:52+05:30,00000000078e6811,ef426e23-580a-44f9-8e2f-f5c6d47cad38,989.073047,34.15,25.864258,28.494015,77.30319200000002,142.0,228.0,252.0
24784,24784,2020-10-27 08:21:55+05:30,00000000078e6811,9861729b-6568-4af4-a3c3-80e3a58e89d6,989.074375,34.15,25.864258,28.494043,77.303185,145.0,227.0,249.0
24786,24786,2020-10-27 08:21:58+05:30,00000000078e6811,037e59b2-1bb0-4aa8-b0ce-3307781a8eee,989.114609,34.16,25.864258,28.494055,77.303177,145.0,227.0,250.0
24790,24790,2020-10-27 08:22:06+05:30,00000000078e6811,fac72ca7-a615-4aa8-84e9-12ae62eb71ae,989.066875,34.17,25.832031,28.494036,77.30319200000002,144.0,227.0,253.0
24796,24796,2020-10-27 08:22:17+05:30,00000000078e6811,fbb795fd-8f57-43c8-8752-25b8069e6187,989.060625,34.18,25.800781,28.494015,77.303185,147.0,237.0,267.0
24798,24798,2020-10-27 08:22:22+05:30,00000000078e6811,1adf961d-f58a-48f6-aa97-67a3ac171deb,988.868594,34.06,25.804688,28.494022,77.303169,149.0,241.0,263.0
24801,24801,2020-10-27 08:22:28+05:30,00000000078e6811,d382867b-d553-4de8-9942-3a3f6fb618db,989.060078,34.2,25.8125,28.494047,77.303169,149.0,243.0,261.0
24803,24803,2020-10-27 08:22:31+05:30,00000000078e6811,9eed8c5e-b53e-4c40-b694-b6f72f71af6c,989.090781,34.21,25.791016,28.494026,77.303177,147.0,240.0,258.0
24806,24806,2020-10-27 08:22:34+05:30,00000000078e6811,0c7c9059-8e67-415a-97ae-b2cb6d6d2a35,989.06375,34.21,25.780273,28.493994,77.30319200000002,148.0,240.0,265.0
24810,24810,2020-10-27 08:22:47+05:30,00000000078e6811,b423f03d-579b-47c8-ae29-c90234f64f1d,989.119688,34.22,25.759766,28.493908,77.30323,145.0,239.0,271.0
24813,24813,2020-10-27 08:22:54+05:30,00000000078e6811,42de801e-863a-467b-902a-aeb1b12ed11f,989.089687,34.23,25.727539,28.493879,77.30323,145.0,241.0,263.0
24816,24816,2020-10-27 08:22:59+05:30,00000000078e6811,bf774b22-e007-4f48-b2d5-f3a7e20a3946,989.089531,34.24,25.739258,28.493914,77.3032,145.0,244.0,260.0
24821,24821,2020-10-27 08:23:08+05:30,00000000078e6811,8a0bcd0c-8a8c-44d3-a0e6-5407b3467988,989.102969,34.26,25.717773,28.493908,77.303207,145.0,242.0,258.0
24823,24823,2020-10-27 08:23:13+05:30,00000000078e6811,705c4d5c-4fc5-483e-bb8b-2928289ee2b8,989.102969,34.26,25.707031,28.493921000000004,77.3032,147.0,243.0,272.0
24825,24825,2020-10-27 08:23:18+05:30,00000000078e6811,db971027-d936-4edc-8cac-042fcf851948,989.073125,34.26,25.696289,28.493925,77.303207,144.0,232.0,259.0
24826,24826,2020-10-27 08:23:21+05:30,00000000078e6811,6052f1d2-cad7-498a-ad2e-17a8d78e92fd,989.091328,34.27,25.696289,28.493914,77.30321500000002,144.0,234.0,263.0
24830,24830,2020-10-27 08:23:32+05:30,00000000078e6811,d290e933-be9a-4d48-a23b-1ba85f80270f,989.079375,34.25,25.673828,28.493958000000006,77.303207,143.0,232.0,257.0
24834,24834,2020-10-27 08:23:35+05:30,00000000078e6811,dafc730f-26fb-463e-937a-90e22f5b0e35,989.067969,34.26,25.685547,28.493958000000006,77.30321500000002,142.0,238.0,264.0
24836,24836,2020-10-27 08:23:40+05:30,00000000078e6811,d53bf6b8-71b7-4829-98e8-8cc408222055,989.024531,34.25,25.673828,28.493954,77.30321500000002,145.0,239.0,265.0
24839,24839,2020-10-27 08:23:45+05:30,00000000078e6811,614b9df2-e18c-4c50-808a-cd3803da641e,989.104063,34.3,25.666016,28.493937,77.303223,147.0,241.0,264.0
24844,24844,2020-10-27 08:23:53+05:30,00000000078e6811,91227f08-5d16-4273-90fb-b17dcad73b85,989.090859,34.32,25.634766,28.493925,77.30323800000002,146.0,238.0,257.0
24854,24854,2020-10-27 08:24:06+05:30,00000000078e6811,46ec87cc-fe8d-43c0-8755-0ab24877d45a,989.100781,34.32,25.613281,28.493914,77.303246,146.0,243.0,262.0
24855,24855,2020-10-27 08:24:09+05:30,00000000078e6811,121942fe-0c9a-4761-9bde-2185db458b3a,989.045938,34.28,25.588867,28.493908,77.303246,145.0,245.0,267.0
24862,24862,2020-10-27 08:24:17+05:30,00000000078e6811,b4c4b360-c700-4880-8780-d072cfa27393,989.102813,34.34,25.570312,28.493933,77.30323,145.0,238.0,256.0
24866,24866,2020-10-27 08:24:25+05:30,00000000078e6811,ce75a853-3f1f-41bc-976e-f17845e7b074,989.134531,34.36,25.572266,28.493929,77.30323800000002,143.0,235.0,255.0
24870,24870,2020-10-27 08:24:28+05:30,00000000078e6811,5fbfae54-b07e-4887-9e86-3e92d54d97a5,989.14,34.36,25.583008,28.493917,77.303246,141.0,237.0,261.0
24875,24875,2020-10-27 08:24:36+05:30,00000000078e6811,e2238805-c0ae-474a-98c8-3ffab6aec4ea,989.139453,34.38,25.5625,28.493921000000004,77.30323800000002,145.0,249.0,272.0
24879,24879,2020-10-27 08:24:41+05:30,00000000078e6811,1a75bac8-a044-4ecb-8452-aedfb26aa2c1,989.100234,34.37,25.540039,28.493937,77.303223,145.0,252.0,275.0
24883,24883,2020-10-27 08:24:44+05:30,00000000078e6811,c62732a6-e795-4da2-b808-7694df4f4010,989.106719,34.39,25.551758,28.49394,77.30321500000002,147.0,247.0,275.0
24888,24888,2020-10-27 08:24:52+05:30,00000000078e6811,80c93bc0-c96b-4a74-aead-56d7ef96ef8d,989.102344,34.4,25.519531,28.493961,77.303207,145.0,237.0,264.0
24903,24903,2020-10-27 08:25:14+05:30,00000000078e6811,7c7ab3a4-780d-40eb-acff-90f5aeb7d73c,989.112734,34.42,25.466797,28.493933,77.303169,145.0,241.0,273.0
24907,24907,2020-10-27 08:25:17+05:30,00000000078e6811,4ae05004-72a9-4826-9d45-a33da6141c92,989.153281,34.43,25.478516,28.493921000000004,77.303154,142.0,242.0,270.0
24913,24913,2020-10-27 08:25:25+05:30,00000000078e6811,ea3a6126-c0b5-495d-8fe2-9007a65c92ea,989.120937,34.42,25.466797,28.493954,77.303146,145.0,247.0,268.0
24918,24918,2020-10-27 08:25:30+05:30,00000000078e6811,328381db-d2a0-4ede-b004-6402d14653e5,989.129063,34.43,25.457031,28.493946,77.303169,143.0,238.0,260.0
24922,24922,2020-10-27 08:25:35+05:30,00000000078e6811,e5e0a69a-80f7-4f31-8160-f423c0c00a8c,989.106562,34.44,25.457031,28.493954,77.303154,144.0,238.0,261.0
24925,24925,2020-10-27 08:25:41+05:30,00000000078e6811,37541322-af6b-478d-bf51-bb3ee3731bd2,989.152266,34.46,25.447266,28.493954,77.303154,143.0,236.0,263.0
24930,24930,2020-10-27 08:25:49+05:30,00000000078e6811,aa39cf8b-2c16-47b2-adc7-da9463bee239,989.122656,34.46,25.436523,28.493914,77.303154,142.0,234.0,265.0
24934,24934,2020-10-27 08:25:54+05:30,00000000078e6811,4c1e9c42-4cf2-4688-9079-c9265f153114,989.15875,34.47,25.425781,28.493896000000003,77.303169,142.0,235.0,270.0
24948,24948,2020-10-27 08:26:12+05:30,00000000078e6811,e1412a94-b246-44be-8771-343de4d86f17,989.179062,34.49,25.383789,28.493807,77.303169,145.0,243.0,275.0
24950,24950,2020-10-27 08:26:15+05:30,00000000078e6811,80508f25-4ea7-48ac-b461-e21f8ddcb784,989.178437,34.51,25.395508,28.493811,77.303177,145.0,243.0,278.0
24954,24954,2020-10-27 08:26:20+05:30,00000000078e6811,a748d5fd-8236-4661-9050-9db63b9fcf2c,989.146719,34.49,25.362305,28.493929,77.303169,144.0,246.0,274.0
24957,24957,2020-10-27 08:26:26+05:30,00000000078e6811,bd276179-cf43-42f8-a149-0f9371566b29,989.136406,34.51,25.363281,28.494062,77.303154,144.0,244.0,276.0
24960,24960,2020-10-27 08:26:29+05:30,00000000078e6811,a48c5fde-18e6-41ab-a69b-0870953980a5,989.116641,34.51,25.363281,28.49412,77.303146,144.0,242.0,274.0
24964,24964,2020-10-27 08:26:39+05:30,00000000078e6811,5cfa0c6d-fc7a-4ada-8ce6-0ad15162b40f,989.153047,34.52,25.30957,28.494162,77.303146,145.0,240.0,269.0
24969,24969,2020-10-27 08:26:49+05:30,00000000078e6811,abf54a07-df7b-4e3f-a82b-d9fe0e71dc23,989.144141,34.52,25.30957,28.494112,77.303146,145.0,235.0,257.0
24974,24974,2020-10-27 08:26:55+05:30,00000000078e6811,d0483e0f-7258-4cc5-96c6-c76ee3340566,989.166563,34.53,25.277344,28.494108,77.303154,144.0,240.0,256.0
24977,24977,2020-10-27 08:27:03+05:30,00000000078e6811,744accd3-9c2e-4c38-b218-528873d4f253,989.157656,34.54,25.245117,28.49408,77.303177,144.0,242.0,259.0
24980,24980,2020-10-27 08:27:09+05:30,00000000078e6811,a2bd5679-951c-4340-a505-87a68210bdcc,989.149063,34.54,25.267578,28.494076,77.30319200000002,144.0,247.0,264.0
24985,24985,2020-10-27 08:27:18+05:30,00000000078e6811,8dc57e94-fb53-4722-a14c-0246d611f75f,989.150469,34.55,25.256836,28.494047,77.303177,147.0,242.0,265.0
24987,24987,2020-10-27 08:27:21+05:30,00000000078e6811,0c92538e-b04c-4a11-948c-16cb5ce232ce,989.118906,34.52,25.234375,28.49403,77.303169,147.0,235.0,261.0
24990,24990,2020-10-27 08:27:29+05:30,00000000078e6811,adb42d0b-e341-404e-89ad-ae79cce50428,989.137969,34.54,25.246094,28.494059000000004,77.303146,142.0,235.0,256.0
24991,24991,2020-10-27 08:27:34+05:30,00000000078e6811,8a666c9f-35ff-4028-b299-7248703afc8f,989.203125,34.56,25.236328,28.494112,77.303154,140.0,237.0,257.0
24994,24994,2020-10-27 08:27:41+05:30,00000000078e6811,1055cabe-64c0-4849-888e-6cc5d8e16cba,989.208281,34.57,25.24707,28.49408,77.303154,143.0,247.0,266.0
24996,24996,2020-10-27 08:27:44+05:30,00000000078e6811,7be48396-d246-40de-b8e4-743cd3f47649,989.236406,34.57,25.24707,28.494076,77.303169,148.0,252.0,273.0
24997,24997,2020-10-27 08:27:47+05:30,00000000078e6811,ad32372b-7f24-4488-a1d5-5984884d8ebf,989.173281,34.57,25.24707,28.49408,77.303185,149.0,245.0,271.0
24999,24999,2020-10-27 08:27:55+05:30,00000000078e6811,c40d8231-19e9-441d-8d43-ed21d5d059a0,989.157656,34.58,25.236328,28.494198,77.303223,148.0,246.0,274.0
25001,25001,2020-10-27 08:28:00+05:30,00000000078e6811,5bd22885-bf6b-4e55-8fb0-112a30aaddb4,989.172969,34.58,25.226562,28.494267,77.30323800000002,141.0,233.0,263.0
25003,25003,2020-10-27 08:28:05+05:30,00000000078e6811,4172f1ba-8656-45ef-ae42-16b38beacdde,989.181016,34.59,25.21582,28.494307,77.303246,138.0,226.0,260.0
25004,25004,2020-10-27 08:28:11+05:30,00000000078e6811,6483e956-34f4-4bdb-a9fc-46f47941cecf,989.128828,34.56,25.225586,28.494331,77.30323800000002,140.0,240.0,278.0
25005,25005,2020-10-27 08:28:14+05:30,00000000078e6811,2ddce58a-68a5-45a7-ad3b-db71a3bcd40c,989.145937,34.59,25.237305,28.494331,77.30323800000002,143.0,240.0,270.0
25007,25007,2020-10-27 08:28:17+05:30,00000000078e6811,efb8ab0c-dae3-49e2-804e-c86f89130474,989.1725,34.6,25.21582,28.494324,77.30323800000002,144.0,239.0,263.0
25009,25009,2020-10-27 08:28:25+05:30,00000000078e6811,2ece37b4-9f98-4b96-919a-35a34ab5491d,989.2,34.61,25.183594,28.494263,77.30323800000002,146.0,236.0,259.0
25011,25011,2020-10-27 08:28:28+05:30,00000000078e6811,d4f675c5-53af-40ec-940e-0b893e2aaeed,989.170391,34.62,25.195312,28.494263,77.30323800000002,144.0,238.0,264.0
25013,25013,2020-10-27 08:28:33+05:30,00000000078e6811,7b0cad39-da84-46b1-8ef1-ec6e882e55c7,989.152187,34.61,25.195312,28.49428,77.30323,142.0,234.0,262.0
25014,25014,2020-10-27 08:28:38+05:30,00000000078e6811,1709c62c-5d44-4fe3-9773-cb316151fb14,989.171719,34.62,25.196289,28.494246,77.30321500000002,141.0,235.0,265.0
25016,25016,2020-10-27 08:28:41+05:30,00000000078e6811,fe0c9267-86a8-4d32-81b6-e5a576432959,989.043281,34.56,25.192383,28.494226,77.303207,139.0,236.0,259.0
25019,25019,2020-10-27 08:28:57+05:30,00000000078e6811,c11c730a-2dd4-4292-85ad-42205c728d1e,989.218438,34.64,25.186523,28.494112,77.30321500000002,140.0,233.0,261.0
25021,25021,2020-10-27 08:29:02+05:30,00000000078e6811,d98bee47-5cad-46aa-8327-ba5e49583772,989.1875,34.64,25.164062,28.494068,77.303223,142.0,231.0,260.0
25023,25023,2020-10-27 08:29:08+05:30,00000000078e6811,ea60f7f1-9b56-4700-b99f-eeef3c92d6c4,989.219219,34.66,25.154297,28.494059000000004,77.30321500000002,141.0,231.0,257.0
25025,25025,2020-10-27 08:29:11+05:30,00000000078e6811,d0d523db-7e05-44c0-bc8a-0017b0e77205,989.188281,34.66,25.132812,28.494051,77.30321500000002,144.0,232.0,255.0
25030,25030,2020-10-27 08:29:19+05:30,00000000078e6811,1a0a7f69-bdbf-467e-8a1e-a00396536730,989.24,34.67,25.111328,28.49403,77.303223,148.0,238.0,265.0
25034,25034,2020-10-27 08:29:25+05:30,00000000078e6811,44b89022-fb1d-4314-aa34-fb58f7c8cddd,989.186719,34.67,25.100586,28.494047,77.30321500000002,149.0,235.0,261.0
25035,25035,2020-10-27 08:29:28+05:30,00000000078e6811,a374294b-7aba-4ae7-835d-41fbb99520de,989.207188,34.68,25.112305,28.494051,77.30321500000002,147.0,240.0,265.0
25037,25037,2020-10-27 08:29:31+05:30,00000000078e6811,83aab826-49e4-408a-871a-19bd24641643,989.232422,34.68,25.09082,28.494043,77.303223,144.0,234.0,263.0
25042,25042,2020-10-27 08:29:39+05:30,00000000078e6811,a029f57c-5ada-48be-9d54-f4cafa73ce1b,989.227734,34.69,25.102539,28.494087,77.30321500000002,147.0,245.0,274.0
25048,25048,2020-10-27 08:29:50+05:30,00000000078e6811,b6b3f073-1171-45a6-b0bd-2b1adcbb8e80,989.244375,34.71,25.070312,28.494062,77.30321500000002,144.0,241.0,275.0
25051,25051,2020-10-27 08:29:56+05:30,00000000078e6811,0693b000-3a8b-4794-8a7c-0f3a4bb906aa,989.192422,34.71,25.05957,28.494051,77.30321500000002,142.0,243.0,276.0
25053,25053,2020-10-27 08:29:59+05:30,00000000078e6811,5d300aff-2162-4317-9d9b-c2bc0056340c,989.203281,34.71,25.05957,28.494051,77.30321500000002,144.0,241.0,274.0
25054,25054,2020-10-27 08:30:02+05:30,00000000078e6811,f55df3a8-b8c5-4486-8038-24e9f52dc9ba,989.214453,34.71,25.048828,28.494019,77.30323,146.0,242.0,275.0
25058,25058,2020-10-27 08:30:10+05:30,00000000078e6811,a2582976-736b-47c4-9bfe-a89041569350,989.222813,34.72,25.048828,28.4939,77.30326099999998,152.0,244.0,271.0
25060,25060,2020-10-27 08:30:13+05:30,00000000078e6811,7f65a94c-5889-4965-86b2-4c9e855919aa,989.20875,34.72,25.027344,28.493889000000006,77.303276,148.0,234.0,260.0
25062,25062,2020-10-27 08:30:18+05:30,00000000078e6811,2c623f10-ca05-4d4a-961b-f26652155f15,989.203047,34.72,25.038086,28.493847,77.30330699999998,148.0,236.0,260.0
25064,25064,2020-10-27 08:30:26+05:30,00000000078e6811,972671de-b00a-4b99-996a-9a9af58d6fc1,989.240469,34.73,25.027344,28.4939,77.303253,143.0,236.0,260.0
25067,25067,2020-10-27 08:30:33+05:30,00000000078e6811,bff6859f-173b-45ae-9354-15ebab877050,989.075234,34.64,25.044922,28.49403,77.303207,142.0,238.0,262.0
25069,25069,2020-10-27 08:30:38+05:30,00000000078e6811,eeb492b1-b921-4387-a10d-5ef126b8fc50,989.218906,34.75,25.180664,28.494097,77.3032,141.0,235.0,255.0
25071,25071,2020-10-27 08:30:47+05:30,00000000078e6811,3877efcf-022a-412f-b50d-e7a08068b3bc,989.243516,34.76,25.094727,28.494137,77.303207,140.0,233.0,253.0
25072,25072,2020-10-27 08:30:50+05:30,00000000078e6811,d4b3b696-1137-43be-bd8b-ca5bb1cb150a,989.239687,34.76,25.061523,28.494112,77.3032,141.0,231.0,253.0
25075,25075,2020-10-27 08:30:58+05:30,00000000078e6811,e7776f51-a966-45c9-b2eb-42182833a3c2,989.260156,34.77,25.051758,28.494104,77.3032,145.0,233.0,260.0
25078,25078,2020-10-27 08:31:06+05:30,00000000078e6811,cadbe9a1-9347-4a97-a891-3dc9d0a6d069,989.271328,34.77,25.030273,28.49408,77.30321500000002,154.0,246.0,276.0
25079,25079,2020-10-27 08:31:09+05:30,00000000078e6811,f4338449-caf7-46e8-b446-0d63cce46fb3,989.255469,34.78,25.020508,28.494097,77.30321500000002,148.0,245.0,261.0
25081,25081,2020-10-27 08:31:14+05:30,00000000078e6811,09b8e51a-d3ea-4e05-a37b-17bcaf4fa7bd,989.232813,34.79,24.998047,28.494104,77.30321500000002,147.0,245.0,265.0
25083,25083,2020-10-27 08:31:22+05:30,00000000078e6811,a6bf081c-c39f-416e-857f-304aa5039b62,989.225781,34.79,24.976562,28.494087,77.303207,140.0,237.0,257.0
25085,25085,2020-10-27 08:31:32+05:30,00000000078e6811,c518c05a-3616-459c-b468-9d4f74faaab2,989.243438,34.8,24.977539,28.494062,77.303223,145.0,238.0,263.0
25087,25087,2020-10-27 08:31:47+05:30,00000000078e6811,c89fb8ec-2b76-4e4c-ab31-9cbdc0c209d3,989.291094,34.81,24.945312,28.494043,77.30323800000002,143.0,240.0,267.0
25089,25089,2020-10-27 08:31:52+05:30,00000000078e6811,edb1f5dd-b48d-4ff1-bd2b-66d8506bc136,989.289219,34.82,24.945312,28.494068,77.30323800000002,140.0,237.0,264.0
